1997-04-05,5,7,17,22,27,44
1997-03-29,1,6,10,23,38,40
1997-03-22,4,6,19,21,35,36
1997-03-15,1,2,5,15,20,29
1997-03-08,1,23,27,29,30,42
1997-03-01,1,3,22,23,37,39
1997-02-22,3,4,7,13,22,26
1997-02-15,1,10,12,29,32,39
1997-02-08,9,11,15,16,24,39
1997-02-01,8,15,25,34,37,39
1997-01-25,14,19,29,36,42,44
1997-01-18,9,10,11,21,32,41
1997-01-11,10,23,24,29,36,43
1997-01-04,6,22,26,27,30,36
1996-12-28,9,11,20,32,35,40
1996-12-21,15,20,21,35,40,45
1996-12-14,4,13,14,21,28,32
1996-12-07,3,9,19,21,29,42
1996-11-30,10,28,32,33,37,44
1996-11-23,4,11,14,24,27,31
1996-11-16,9,13,24,25,29,39
1996-11-09,10,26,29,32,40,44
1996-11-02,2,3,8,9,21,28
1996-10-26,2,14,20,24,27,29
1996-10-19,9,18,19,20,26,45
1996-10-12,4,14,29,32,36,41
1996-10-05,13,14,22,37,42,43
1996-09-28,4,12,21,27,33,34
1996-09-21,24,26,30,31,36,41
1996-09-14,8,16,23,28,32,45
1996-09-07,1,28,37,39,40,42
1996-08-31,6,10,18,20,26,42
1996-08-24,4,14,19,25,28,38
1996-08-17,11,12,23,25,30,31
1996-08-10,1,17,18,24,30,41
1996-08-03,15,19,31,34,35,43
1996-07-27,3,5,23,41,42,45
1996-07-20,5,14,27,29,39,44
1996-07-13,5,14,16,21,36,45
1996-07-06,15,16,19,25,30,32
1996-06-29,2,9,19,29,30,40
1996-06-22,3,5,8,25,27,44
1996-06-15,2,13,23,24,32,45
1996-06-08,10,12,18,32,38,44
1996-06-01,4,12,16,28,32,35
1996-05-25,1,11,30,36,42,45
1996-05-18,12,26,27,37,42,44
1996-05-11,15,22,25,34,35,36
1996-05-04,5,29,34,35,36,39
1996-04-27,7,13,15,26,42,44
1996-04-20,2,3,14,17,19,35
1996-04-13,3,12,26,31,35,36
1996-04-06,12,18,22,33,40,44
1996-03-30,4,24,30,33,36,44
1996-03-23,11,18,23,25,41,43
1996-03-16,12,20,31,36,38,39
1996-03-09,10,15,26,37,40,44
1996-03-02,13,14,15,33,41,42
1996-02-24,13,14,15,19,28,31
1996-02-17,5,18,22,26,31,37
1996-02-10,7,33,34,35,42,44
1996-02-03,5,8,15,17,32,44
1996-01-27,19,23,32,33,36,44
1996-01-20,7,17,28,35,42,45
1996-01-13,2,3,5,9,16,28
1996-01-06,6,7,22,29,33,43
1995-12-30,6,15,18,26,40,45
1995-12-23,2,3,6,22,23,33
1995-12-16,8,15,23,28,34,42
1995-12-09,3,15,18,19,25,37
1995-12-02,2,18,21,37,40,42
1995-11-25,14,19,22,25,31,35
1995-11-18,3,11,13,38,40,44
1995-11-11,5,9,23,27,35,43
1995-11-04,14,30,35,38,44,45
1995-10-28,2,4,6,36,37,38
1995-10-21,4,11,13,14,17,32
1995-10-14,7,14,18,28,31,41
1995-10-07,4,10,12,20,27,44
1995-09-30,9,21,36,39,40,45
1995-09-23,4,8,9,12,19,27
1995-09-16,4,12,17,18,19,26
1995-09-09,7,14,16,22,23,39
1995-09-02,9,10,17,28,34,42
1995-08-26,9,11,12,16,25,40
1995-08-19,2,9,10,13,15,41
1995-08-12,9,13,15,20,32,40
1995-08-05,1,5,28,31,34,42
1995-07-29,10,14,15,17,27,31
1995-07-22,15,18,21,25,32,35
1995-07-15,13,19,22,28,37,44
1995-07-08,19,34,38,40,43,45
1995-07-01,6,9,27,28,39,43
1995-06-24,1,6,11,21,33,38
1995-06-17,2,5,8,15,19,23
1995-06-10,29,30,36,37,42,45
1995-06-03,2,5,12,16,26,37
1995-05-27,12,18,27,39,41,45
1995-05-20,6,10,18,21,22,43
1995-05-13,4,6,7,14,31,45
1995-05-06,3,6,7,15,36,43
1995-04-29,1,8,23,29,31,40
1995-04-22,6,11,24,36,40,44
1995-04-15,8,14,16,19,33,34
1995-04-08,9,18,23,24,32,37
1995-04-01,8,16,18,21,35,38
1995-03-25,24,28,29,31,43,45
1995-03-18,3,4,9,17,21,44
1995-03-11,3,8,13,18,34,36
1995-03-04,2,4,10,24,25,35
1995-02-25,3,8,19,41,42,43
1995-02-18,3,5,6,8,19,32
1995-02-11,4,15,20,24,31,42
1995-02-04,2,15,21,33,36,45
1995-01-28,7,17,20,23,41,42
1995-01-21,3,6,32,34,36,41
1995-01-14,14,22,25,26,28,45
1995-01-07,17,25,27,31,40,41
1994-12-31,6,14,21,30,35,41
1994-12-24,1,2,17,23,37,38
1994-12-17,1,17,22,26,37,40
1994-12-10,11,14,31,35,40,44
1994-12-03,20,22,24,26,35,45
1994-11-26,4,9,12,16,27,41
1994-11-19,11,20,24,26,40,44
1994-11-12,6,8,9,12,21,44
1994-11-05,1,3,7,33,38,44
1994-10-29,14,20,23,36,43,45
1994-10-22,3,7,25,32,40,42
1994-10-15,8,12,26,33,37,38
1994-10-08,4,15,16,25,29,36
1994-10-01,1,16,21,26,27,40
1994-09-24,21,23,29,32,33,42
1994-09-17,1,2,3,13,25,27
1994-09-10,3,7,18,22,32,39
1994-09-03,1,3,9,17,24,41
1994-08-27,10,12,23,25,26,43
1994-08-20,5,7,13,17,34,40
1994-08-13,9,11,15,25,26,36
1994-08-06,9,11,15,26,29,32
1994-07-30,1,13,20,24,26,38
1994-07-23,3,13,21,31,34,39
1994-07-16,4,5,19,33,37,42
1994-07-09,2,16,18,21,33,40
1994-07-02,9,11,21,28,32,40
1994-06-25,6,10,14,17,23,45
1994-06-18,9,24,28,36,38,41
1994-06-11,1,2,9,10,14,24
1994-06-04,5,25,27,33,34,42
1994-05-28,9,16,18,26,33,35
1994-05-21,1,22,29,31,38,39
1994-05-14,13,14,20,30,31,34
1994-05-07,9,22,29,39,40,44
1994-04-30,3,15,25,31,38,40
1994-04-23,4,8,12,18,26,43
1994-04-16,7,12,13,15,29,31
1994-04-09,3,7,22,31,42,43
1994-04-02,1,3,26,29,40,43
1994-03-26,4,7,10,20,27,40
1994-03-19,12,13,20,31,34,35
1994-03-12,4,18,19,29,37,42
1994-03-05,2,10,19,26,30,36
1994-02-26,14,20,24,25,30,34
1994-02-19,6,19,20,23,44,45
1994-02-12,3,9,11,17,18,36
1994-02-05,3,10,16,24,25,28
1994-01-29,3,7,15,19,38,41
1994-01-22,4,10,18,34,43,44
1994-01-15,4,7,13,34,39,43
1994-01-08,5,22,27,33,34,35
1994-01-01,24,29,30,31,37,38
1993-12-25,4,6,16,26,42,45
1993-12-18,6,19,21,25,28,32
1993-12-11,21,31,32,34,42,45
1993-12-04,1,12,15,26,34,42
1993-11-27,1,17,26,32,34,45
1993-11-20,3,5,18,24,25,42
1993-11-13,7,11,17,26,27,32
1993-11-06,3,6,12,19,20,24
1993-10-30,5,20,23,24,26,30
1993-10-23,1,18,22,26,34,42
1993-10-16,7,9,12,17,19,25
1993-10-09,4,9,12,23,34,38
1993-10-02,1,20,26,34,38,44
1993-09-25,1,6,13,22,27,31
1993-09-18,4,10,18,21,35,39
1993-09-11,3,11,23,29,39,45
1993-09-04,7,8,15,30,41,44
1993-08-28,8,11,17,31,36,43
1993-08-21,6,19,21,23,31,35
1993-08-14,9,14,20,31,33,35
1993-08-07,10,13,16,26,32,36
1993-07-31,3,8,16,20,42,43
1993-07-24,6,14,22,27,35,43
1993-07-17,16,20,25,35,38,41
1993-07-10,14,29,36,38,42,45
1993-07-03,2,3,32,39,40,44
1993-06-26,1,6,14,30,36,40
1993-06-19,4,5,14,19,26,39
1993-06-12,1,3,9,12,36,38
1993-06-05,6,7,10,18,24,34
1993-05-29,1,5,13,20,35,39
1993-05-22,7,9,12,23,37,44
1993-05-15,7,14,16,18,29,31
1993-05-08,8,9,19,23,26,36
1993-05-01,1,8,18,22,26,31
1993-04-24,1,8,18,19,24,32
1993-04-17,1,8,9,19,21,33
1993-04-10,7,13,15,28,29,35
1993-04-03,9,10,26,27,35,42
1993-03-27,3,5,11,27,42,45
1993-03-20,11,14,15,19,34,37
1993-03-13,5,30,32,41,42,45
1993-03-06,1,6,11,37,41,43
1993-02-27,2,10,14,20,31,43
1993-02-20,2,5,22,34,36,38
1993-02-13,6,8,32,34,36,41
1993-02-06,15,16,18,20,30,34
1993-01-30,6,12,14,16,32,35
1993-01-23,2,10,16,24,27,35
1993-01-16,1,25,34,38,40,41
1993-01-09,7,12,29,31,33,37
1993-01-02,8,9,16,22,31,44
1992-12-26,6,9,23,31,36,44
1992-12-19,4,10,25,35,36,45
1992-12-12,1,4,13,14,28,43
1992-12-05,4,11,17,19,23,36
1992-11-28,5,25,27,28,29,43
1992-11-21,7,11,13,28,29,34
1992-11-14,1,7,13,28,35,41
1992-11-07,7,8,11,22,29,35
1992-10-31,3,8,22,24,37,45
1992-10-24,12,20,21,28,29,33
1992-10-17,6,12,23,38,41,42
1992-10-10,7,14,28,32,33,34
1992-10-03,8,10,11,25,33,42
1992-09-26,8,12,19,27,33,38
1992-09-19,13,18,27,41,44,45
1992-09-12,14,15,23,27,34,40
1992-09-05,1,3,6,7,29,42
1992-08-29,1,9,12,15,19,34
1992-08-22,11,13,23,24,35,39
1992-08-15,21,25,28,33,38,43
1992-08-08,3,8,10,11,21,31
1992-08-01,4,13,20,30,34,36
1992-07-25,2,14,19,23,30,43
1992-07-18,7,14,16,33,38,43
1992-07-11,1,5,8,17,19,33
1992-07-04,4,5,6,13,22,44
1992-06-27,9,11,16,36,38,39
1992-06-20,2,6,18,19,32,45
1992-06-13,1,21,27,30,35,45
1992-06-06,1,22,25,31,36,43
1992-05-30,1,7,24,27,38,42
1992-05-23,1,11,19,30,33,41
1992-05-16,1,18,25,37,39,43
1992-05-09,11,13,14,18,19,37
1992-05-02,3,15,16,19,32,43
1992-04-25,11,15,18,19,42,43
1992-04-18,11,12,25,38,43,44
1992-04-11,7,16,19,30,41,43
1992-04-04,3,8,19,30,32,38
1992-03-28,3,12,13,17,40,44
1992-03-21,4,19,31,33,34,36
1992-03-14,13,19,24,29,33,38
1992-03-07,1,18,20,23,25,29
1992-02-29,9,17,24,28,35,37
1992-02-22,3,9,11,27,37,43
1992-02-15,6,10,14,18,28,40
1992-02-08,11,26,31,32,36,45
1992-02-01,4,11,23,30,34,43
1992-01-25,5,13,28,33,41,44
1992-01-18,23,30,36,38,40,43
1992-01-11,9,18,29,38,41,44
1992-01-04,1,8,16,17,24,35
1991-12-28,6,12,14,31,38,40
1991-12-21,6,24,30,31,33,36
1991-12-14,13,15,26,34,42,44
1991-12-07,2,6,15,25,29,30
1991-11-30,14,22,23,38,39,41
1991-11-23,15,18,39,41,42,43
1991-11-16,5,27,29,31,33,36
1991-11-09,3,10,15,34,37,45
1991-11-02,9,11,12,17,31,40
1991-10-26,5,36,37,40,41,43
1991-10-19,8,15,28,34,39,40
1991-10-12,8,13,24,28,32,38
1991-10-05,1,4,6,7,27,38
1991-09-28,3,5,13,27,29,35
1991-09-21,16,21,33,35,38,40
1991-09-14,9,14,28,29,33,37
1991-09-07,8,20,26,30,31,41
1991-08-31,3,11,17,25,27,33
1991-08-24,6,8,17,27,33,45
1991-08-17,6,12,18,24,34,45
1991-08-10,20,29,34,36,38,40
1991-08-03,16,17,19,22,31,43
1991-07-27,1,13,16,21,22,34
1991-07-20,1,2,8,19,26,45
1991-07-13,4,11,15,21,26,45
1991-07-06,7,9,16,22,34,36
1991-06-29,13,14,15,32,35,43
1991-06-22,11,13,21,25,40,45
1991-06-15,9,11,12,36,44,45
1991-06-08,4,9,15,21,24,43
1991-06-01,3,11,17,22,24,31
1991-05-25,19,20,32,33,41,42
1991-05-18,16,17,18,22,35,42
1991-05-11,7,8,19,28,43,45
1991-05-04,1,14,17,29,30,37
1991-04-27,4,28,37,41,42,45
1991-04-20,2,5,12,37,41,45
1991-04-13,1,5,12,15,19,24
1991-04-06,3,19,26,29,36,45
1991-03-30,1,2,13,16,21,31
1991-03-23,2,4,16,23,27,31
1991-03-16,5,19,21,31,41,45
1991-03-09,8,14,19,26,28,39
1991-03-02,1,9,10,35,36,37
1991-02-23,1,11,15,16,22,32
1991-02-16,2,9,14,21,26,41
1991-02-09,20,22,27,32,37,40
1991-02-02,4,13,16,19,20,23
1991-01-26,2,5,14,19,35,37
1991-01-19,2,4,7,9,30,42
1991-01-12,1,3,5,10,34,36
1991-01-05,1,5,20,24,31,41
1990-12-29,13,15,18,19,20,34
1990-12-22,14,19,29,39,42,43
1990-12-15,2,3,4,6,14,39
1990-12-08,11,26,28,29,30,40
1990-12-01,8,16,20,28,30,34
1990-11-24,5,6,12,26,29,33
1990-11-17,17,18,20,25,36,42
1990-11-10,4,5,8,15,16,28
1990-11-03,12,28,33,36,37,43
1990-10-27,2,19,26,33,44,45
1990-10-20,3,8,10,11,21,25
1990-10-13,5,8,16,22,39,40
1990-10-06,5,10,16,22,31,33
1990-09-29,3,23,26,30,41,44
1990-09-22,6,10,12,21,27,43
1990-09-15,3,8,9,36,37,41
1990-09-08,5,11,15,18,43,45
1990-09-01,4,12,17,19,24,32
1990-08-25,10,19,20,21,27,41
1990-08-18,1,5,32,35,37,39
1990-08-11,10,16,18,20,21,31
1990-08-04,15,19,28,32,38,41
1990-07-28,1,2,8,22,42,43
1990-07-21,5,9,22,37,44,45
1990-07-14,3,4,7,23,44,45
1990-07-07,22,26,38,40,43,44
1990-06-30,7,13,14,17,22,25
1990-06-23,3,8,9,14,34,35
1990-06-16,24,25,30,38,43,44
1990-06-09,2,16,21,24,28,35
1990-06-02,3,12,36,39,41,45
1990-05-26,18,24,29,30,40,41
1990-05-19,2,8,18,22,23,41
1990-05-12,5,10,17,29,30,37
1990-05-05,1,10,23,30,33,35
1990-04-28,4,20,26,31,35,43
1990-04-21,12,14,21,24,25,38
1990-04-14,5,10,11,34,35,36
1990-04-07,9,15,18,29,35,37
1990-03-31,9,19,24,31,35,36
1990-03-24,1,6,9,24,25,35
1990-03-17,11,17,18,19,33,41
1990-03-10,12,21,37,42,43,44
1990-03-03,13,14,16,31,37,45
1990-02-24,19,20,32,37,39,41
1990-02-17,8,13,15,17,18,29
1990-02-10,1,3,20,22,42,44
1990-02-03,4,8,18,20,34,43
1990-01-27,7,10,13,32,33,45
1990-01-20,2,4,6,11,15,17
1990-01-13,8,13,16,17,25,28
1990-01-06,2,9,13,20,30,39
1989-12-30,5,8,18,29,30,33
1989-12-23,2,36,37,38,43,44
1989-12-16,2,4,18,21,38,40
1989-12-09,4,15,20,31,32,35
1989-12-02,3,8,21,23,33,42
1989-11-25,25,30,36,40,44,45
1989-11-18,7,12,23,27,30,41
1989-11-11,11,12,25,30,38,42
1989-11-04,19,25,30,33,38,45
1989-10-28,2,6,8,9,24,33
1989-10-21,12,13,17,23,40,41
1989-10-14,6,7,20,23,28,29
1989-10-07,14,18,22,30,41,43
1989-09-30,15,26,27,28,36,38
1989-09-23,2,4,13,18,21,41
1989-09-16,13,28,34,41,43,44
1989-09-09,1,3,5,33,35,38
1989-09-02,13,16,23,24,28,29
1989-08-26,1,6,23,34,39,44
1989-08-19,1,8,31,36,41,44
1989-08-12,10,18,22,30,37,43
1989-08-05,1,3,8,16,18,42
1989-07-29,10,15,16,24,26,35
1989-07-22,4,11,15,31,38,42
1989-07-15,1,19,29,34,37,44
1989-07-08,9,12,13,14,27,39
1989-07-01,2,8,17,33,36,37
1989-06-24,1,25,31,32,39,41
1989-06-17,1,3,14,19,24,35
1989-06-10,8,16,17,18,22,44
1989-06-03,17,19,22,27,42,45
1989-05-27,7,13,25,27,32,35
1989-05-20,6,10,12,23,38,44
1989-05-13,8,18,19,29,34,45
1989-05-06,16,28,31,33,36,38
1989-04-29,14,15,16,38,39,44
1989-04-22,4,7,12,16,17,37
1989-04-15,2,4,5,12,15,30
1989-04-08,11,13,25,26,40,43
1989-04-01,2,6,11,30,35,38
1989-03-25,7,10,21,24,28,33
1989-03-18,5,7,13,20,21,42
1989-03-11,7,9,11,20,33,40
1989-03-04,11,12,16,22,24,30
1989-02-25,8,10,19,33,37,40
1989-02-18,1,7,9,11,18,29
1989-02-11,6,10,24,37,41,44
1989-02-04,3,13,34,37,41,43
1989-01-28,3,7,9,10,28,30
1989-01-21,2,11,17,27,29,41
1989-01-14,19,27,31,39,41,43
1989-01-07,3,11,12,32,37,39
1988-12-31,1,5,9,18,33,34
1988-12-24,11,13,16,19,24,43
1988-12-17,10,20,21,23,25,38
1988-12-10,3,9,20,28,29,32
1988-12-03,5,13,21,31,38,45
1988-11-26,21,26,32,36,42,43
1988-11-19,26,33,35,40,41,45
1988-11-12,3,22,26,31,36,40
1988-11-05,15,20,22,25,40,43
1988-10-29,20,27,33,34,38,41
1988-10-22,4,18,21,30,32,33
1988-10-15,6,15,22,33,35,45
1988-10-08,2,3,5,24,25,42
1988-10-01,1,18,20,37,42,43
1988-09-24,9,22,25,26,31,35
1988-09-17,3,18,31,36,39,44
1988-09-10,5,6,7,22,26,34
1988-09-03,2,3,7,15,16,26
1988-08-27,2,5,6,20,22,40
1988-08-20,6,14,16,26,33,45
1988-08-13,2,6,8,11,37,40
1988-08-06,7,10,16,20,22,42
1988-07-30,8,9,21,23,35,44
1988-07-23,3,10,16,26,28,31
1988-07-16,2,5,22,25,37,43
1988-07-09,5,9,15,24,30,44
1988-07-02,3,8,26,27,36,42
1988-06-25,3,6,12,28,41,42
1988-06-18,4,10,15,19,24,34
1988-06-11,5,11,15,18,36,42
1988-06-04,3,8,27,33,34,38
1988-05-28,6,7,8,11,21,29
1988-05-21,7,10,16,17,26,28
1988-05-14,13,21,25,31,41,42
1988-05-07,3,11,14,22,32,40
1988-04-30,6,8,14,15,19,44
1988-04-23,4,11,12,18,19,23
1988-04-16,4,6,8,12,17,18
1988-04-09,19,20,23,31,35,36
1988-04-02,29,32,34,37,41,42
1988-03-26,1,12,13,34,36,39
1988-03-19,1,2,8,12,16,20
1988-03-12,17,20,25,30,32,40
1988-03-05,13,26,38,41,43,44
1988-02-27,11,12,15,25,34,35
1988-02-20,10,17,25,27,41,42
1988-02-13,9,21,25,27,34,37
1988-02-06,10,14,27,28,41,43
1988-01-30,2,3,17,26,29,44
1988-01-23,3,8,9,24,31,39
1988-01-16,2,10,11,14,43,44
1988-01-09,5,7,8,13,39,45
1988-01-02,8,19,21,31,33,42
1987-12-26,5,10,21,22,25,27
1987-12-19,19,21,25,27,42,45
1987-12-12,23,26,27,36,38,44
1987-12-05,1,2,16,24,32,38
1987-11-28,9,12,24,25,26,43
1987-11-21,26,29,38,41,43,44
1987-11-14,12,13,18,34,40,45
1987-11-07,4,16,17,27,41,42
1987-10-31,7,10,11,16,32,33
1987-10-24,17,23,25,36,39,43
1987-10-17,13,16,19,40,41,44
1987-10-10,7,9,14,20,35,41
1987-10-03,3,12,26,33,41,44
1987-09-26,6,11,20,31,35,44
1987-09-19,2,11,15,19,27,31
1987-09-12,4,6,7,25,29,42
1987-09-05,12,14,24,32,37,40
1987-08-29,7,22,23,35,37,45
1987-08-22,1,6,8,27,33,39
1987-08-15,23,33,34,37,38,39
1987-08-08,3,8,13,17,31,39
1987-08-01,11,23,31,33,40,42
1987-07-25,1,2,12,15,38,39
1987-07-18,1,6,8,30,32,41
1987-07-11,1,12,18,20,26,42
1987-07-04,18,19,20,28,33,36
1987-06-27,1,4,14,16,30,45
1987-06-20,2,3,29,30,35,43
1987-06-13,7,11,21,32,40,45
1987-06-06,9,14,15,18,19,25
1987-05-30,7,15,31,32,38,43
1987-05-23,4,6,12,13,25,32
1987-05-16,8,12,16,33,38,40
1987-05-09,9,12,17,24,30,44
1987-05-02,1,5,14,36,41,44
1987-04-25,2,8,18,33,35,41
1987-04-18,7,26,29,31,33,38
1987-04-11,4,7,17,23,33,37
1987-04-04,2,11,17,29,32,40
1987-03-28,2,10,18,27,28,36
1987-03-21,8,10,14,29,35,38
1987-03-14,10,16,22,23,27,37
1987-03-07,7,9,11,20,28,36
1987-02-28,2,6,27,35,41,44
1987-02-21,14,16,29,41,42,43
1987-02-14,18,19,20,29,32,40
1987-02-07,4,9,28,32,35,39
1987-01-31,2,8,12,15,22,35
1987-01-24,18,21,24,25,26,44
1987-01-17,3,9,20,29,36,44
1987-01-10,5,24,31,36,40,44
1987-01-03,3,8,15,16,23,25
1986-12-27,1,8,16,31,40,43
1986-12-20,2,10,14,22,23,34
1986-12-13,2,4,7,19,25,27
1986-12-06,5,7,10,26,29,32
1986-11-29,8,18,19,25,26,29
1986-11-22,7,15,19,21,25,41
1986-11-15,4,12,27,28,29,30
1986-11-08,9,16,22,33,34,37
1986-11-01,1,3,4,27,29,41
1986-10-25,8,18,23,24,41,44
1986-10-18,11,21,22,28,30,37
1986-10-11,8,9,13,19,28,30
1986-10-04,10,12,18,19,24,27
1986-09-27,2,11,21,27,35,37
1986-09-20,3,21,37,40,43,44
1986-09-13,5,8,14,16,21,28
1986-09-06,1,3,10,34,39,45
1986-08-30,6,7,9,14,20,30
2025-12-06,5,10,17,33,42,45
2025-11-29,5,10,17,22,36,44
2025-11-22,7,12,15,31,39,42
2025-11-15,1,19,33,36,39,41
2025-11-08,1,13,14,16,28,41
2025-11-01,13,17,21,28,31,42
2025-10-25,13,14,23,29,40,41
2025-10-18,7,10,18,19,32,38
2025-10-11,9,21,32,33,37,43
2025-10-04,2,3,10,16,32,42
2025-09-27,4,14,16,25,29,37
2025-09-20,5,10,25,26,27,38
2025-09-13,2,13,15,18,31,40
2025-09-06,6,10,16,21,42,43
2025-08-30,4,5,9,10,28,36
2025-08-23,2,10,28,33,44,45
2025-08-16,1,6,15,18,23,38
2025-08-09,4,10,14,40,41,45
2025-08-02,1,21,24,40,43,45
2025-07-26,2,17,23,40,42,44
2025-07-19,7,15,17,22,36,42
2025-07-12,9,23,29,35,36,37
2025-07-05,4,6,13,14,17,19
2025-06-28,21,32,34,39,41,44
2025-12-13,6,17,20,28,32,35
2025-12-20,8,19,31,32,41,43
2025-12-27,3,5,20,26,28,40
